id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38210230,Ideal para família. Muita segurança! 3,20407614,Augusto,Recreio dos Bandeirantes,-23.02405,-43.49131,Entire home/apt,236,2,4,2020-12-05,0.53,4,336
38214465,Great apartment next to Barra da Tijuca,14165692,Michele,Freguesia (Jacarepaguá),-22.937070000000002,-43.34511,Entire home/apt,129,2,10,2020-02-26,0.68,1,0
38217579,Carioca da Gema,146649872,Graziela,Botafogo,-22.95138,-43.18332,Entire home/apt,144,3,13,2020-12-07,0.96,1,82
38230178,Apto Amplo Copacabana (2 qds da praia),179442516,Monique,Copacabana,-22.9706,-43.18651,Entire home/apt,1771,2,7,2020-09-07,0.46,1,180
38235003,Copacabana Quarto e Sala - Próximo à Praia e Metro,1558302,Joao Pedro,Copacabana,-22.970670000000002,-43.18777,Entire home/apt,140,5,10,2020-02-18,0.7,2,0
38235896,Excelente estúdio perto da praia de Copacabana,7965481,Luciana,Copacabana,-22.9696,-43.18868,Entire home/apt,194,1,10,2020-11-24,0.64,5,269
38238481,"04-Sua casa ,Zona Sul do Rio de Janeiro.",290541170,CacaJorge,Glória,-22.92166,-43.17606,Shared room,120,1,1,2020-01-01,0.08,11,90
38242520,Apartamento aconchegante no Recreio.,25687555,Debora,Recreio dos Bandeirantes,-23.02197,-43.490429999999996,Private room,170,2,4,2019-10-27,0.27,1,82
38244552,QUARTO NA LAGOA ENTRE IPANEMA E COPACABANA,29959056,Jean,Ipanema,-22.97796,-43.197109999999995,Private room,347,2,4,2020-03-12,0.27,2,179
38252863,"condomínio fechado,próximo a praia e BRT",290703681,Giovanna,Recreio dos Bandeirantes,-23.02345,-43.510490000000004,Entire home/apt,850,5,1,2020-01-04,0.08,2,358
38262363,Quarto 8 para Casal - Barra da Tijuca,147902817,Rafa,Barra da Tijuca,-23.00104,-43.36505,Private room,171,1,1,2019-11-10,0.07,10,114
38267361,Não está alugando,280937280,Marisa,Flamengo,-22.93189,-43.175670000000004,Private room,500,1,17,2020-02-25,1.08,1,20
38271494,Confortável suite privativa.,82176283,Felippe,Recreio dos Bandeirantes,-23.02444,-43.4576,Private room,149,3,2,2019-10-04,0.13,2,354
38279462,New Stylish Studio between Copacabana and Ipanema,4806858,Andrea,Copacabana,-22.98248,-43.19352,Entire home/apt,287,3,8,2020-12-09,0.53,1,257
38281559,Cantinho confortável no Recreio a 200m da praia,90072664,Yuri,Recreio dos Bandeirantes,-23.02775,-43.47383,Entire home/apt,168,4,7,2020-10-28,0.47,1,69
38282786,Apartamento Riocentro,222392550,Giselle,Camorim,-22.979039999999998,-43.41625,Entire home/apt,500,1,5,2020-02-17,0.34,2,357
38282857,"Requinte, conforto e bom gosto, sem exageros!",291016348,André Fabiano,Copacabana,-22.96829,-43.18853,Entire home/apt,500,2,10,2020-10-25,0.7,1,364
38286638,new two bedrooms two bathrooms in copacabana,2740249,Vincenzo,Copacabana,-22.97576,-43.18958,Entire home/apt,770,3,1,2019-12-27,0.08,5,172
38290404,Shiny room in artist's house/ Cantinho iluminado,1846563,Edgar,Gávea,-22.98519,-43.24224,Private room,120,2,1,2020-01-02,0.08,5,251
38291666,Apartamento top  no Riocentro,291079207,Renata,Camorim,-22.97953,-43.4143,Entire home/apt,350,2,7,2020-01-26,0.46,1,266
38293313,"Resort, segurança 24 horas praia e Carnaval",50037206,Fatima,Recreio dos Bandeirantes,-23.00781,-43.44096,Entire home/apt,500,5,1,2019-10-08,0.07,1,0
38293371,"Apt temporada, quadra da praia de Copa/Posto 6",152402689,Regina,Copacabana,-22.98508,-43.18947,Entire home/apt,150,2,5,2020-02-13,0.34,3,264
38295864,Apart in Rio,221399351,Phiama Muniz,Jacarepaguá,-22.9712,-43.39314,Entire home/apt,600,2,3,2020-01-02,0.2,3,364
38297237,Suite Familhão - 5 min do metrô e 10 de Copacabana,32168832,Marcus,Botafogo,-22.95399,-43.182959999999994,Private room,250,1,26,2020-09-17,1.7,11,56
38299042,"Ap ao lado do RIOCENTRO, perto do PROJAC e RECORD",104927405,Carol,Camorim,-22.97503,-43.41478,Entire home/apt,179,2,13,2020-03-01,0.87,1,114
38313389,Praia de Botafogo Vista MARAVILHOSA Pão de Açúcar,172482654,Evilene,Botafogo,-22.94492,-43.18255,Entire home/apt,281,3,64,2020-12-21,4.02,14,9
38314024,Estádia para temporada,223990779,Ethyenne,Itanhangá,-22.989810000000002,-43.31997,Private room,150,1,4,2019-11-11,0.26,1,365
38315473,Apto na área do Parque Olímpico e Jeunesse Arena,249020455,Stella,Jacarepaguá,-22.96953,-43.391059999999996,Entire home/apt,511,2,1,2019-11-11,0.07,1,58
38315622,Quarto Ipanema Farme,153497986,Aline,Ipanema,-22.982870000000002,-43.19822,Private room,250,3,1,2019-09-30,0.07,1,363
38320085,Lindo Flat frente Mar  Barra da Tijuca,132388145,Ivana,Barra da Tijuca,-23.009529999999998,-43.35467,Hotel room,614,2,7,2020-11-08,0.46,6,160
38326046,Apartamento exclusivo no Flamengo,157671340,Délio,Flamengo,-22.938670000000002,-43.177859999999995,Entire home/apt,120,7,46,2020-10-19,2.9,1,23
38326399,Espaçoso e aconchegante apartamento próximo Lapa,291571396,Eliane,Centro,-22.911739999999998,-43.17689,Entire home/apt,100,3,19,2020-12-05,1.28,2,348
38327484,Kitnet Glória - desconto para longas estadias,61002743,Vanessa,Santa Teresa,-22.91787,-43.178020000000004,Entire home/apt,71,7,1,2020-01-02,0.08,1,45
38329002,Linda Casa Praia Barra da Tijuca Condomínio.,77023853,Marcello,Barra da Tijuca,-23.00945,-43.33963,Entire home/apt,886,2,3,2020-02-26,0.2,4,363
38329290,Charme e aconchego com deck em Ipanema,702714,Osvaldo,Ipanema,-22.98258,-43.20048,Entire home/apt,414,2,14,2020-10-11,0.91,1,83
38341775,Quarto apartamento beira mar  Copacabana / Leme,31077405,Marinela,Leme,-22.96349,-43.173,Private room,120,28,3,2019-12-31,0.2,4,238
38343489,Small Copacabana apartment 2 min from beach,108631619,Arilton Dutra,Leme,-22.96236,-43.170159999999996,Entire home/apt,280,2,33,2020-12-21,2.19,2,34
38343620,Quarto/suite  prédio a beira mar Copacabana / Leme,31077405,Marinela,Leme,-22.96464,-43.17282,Private room,250,15,1,2019-10-09,0.07,4,259
38350512,Laranjeiras doble room Near sightseeing and Metro,291849270,Livia,Laranjeiras,-22.93767,-43.18323,Private room,108,3,11,2020-03-08,0.73,1,36
38351105,Apartamento na Praia da Barra da Tijuca com Suíte,16992056,Irineu,Barra da Tijuca,-23.01056,-43.34485,Entire home/apt,640,2,3,2020-10-13,0.25,3,72
38352502,Apartamento Praia de Botafogo perto de Copacabana,291867052,Renata,Botafogo,-22.94605,-43.1829,Entire home/apt,149,10,34,2020-12-22,2.15,2,45
38352715,Apartamento Lindo no Recreio,282772991,Elisabeth,Recreio dos Bandeirantes,-23.01503,-43.4525,Entire home/apt,400,2,2,2019-10-06,0.13,2,69
38353511,8-parque olimpico/ rio centro/ barra/projac,145036386,Amanda,Jacarepaguá,-22.97206,-43.40998,Shared room,150,1,3,2019-11-10,0.2,8,298
38353898,Apartamento lindo e aconchegante!,291876211,Lidia,Flamengo,-22.9282,-43.17641,Entire home/apt,207,2,35,2020-11-25,2.35,1,361
38354493,Apto. aconchegante no coração da zona sul,291879940,Richardson,Copacabana,-22.98089,-43.195890000000006,Entire home/apt,200,2,11,2020-11-03,0.71,1,151
38355920,Suíte 01 em linda casa em Vargem Grande/RJ.,142894399,Marcelly,Vargem Grande,-23.00423,-43.511179999999996,Private room,164,1,1,2019-09-29,0.07,13,359
38356124,Ataulfo 201 | Wi-fi | TV | 2 rooms | 6 pax,81876389,Mario,Leblon,-22.98532,-43.22726,Entire home/apt,1623,1,8,2020-03-16,0.56,21,0
38359215,Quarto Casal - Ipanema,238497491,Rubem E Ingrid,Ipanema,-22.981270000000002,-43.19843,Private room,590,3,9,2020-01-10,0.58,1,89
38373105,Apto no Recreio Band. (RJ) com toda a estrutura!,76546790,Bruno,Recreio dos Bandeirantes,-23.003220000000002,-43.43634,Entire home/apt,480,4,1,2019-10-07,0.07,1,174
38374062,Brand new apartment in front of the Lagoon,10829268,Thomaz,Lagoa,-22.9755,-43.19751,Entire home/apt,850,2,1,2019-09-30,0.07,1,90
38376372,Apartamento aconchegante em Laranjeiras (RJ),58226430,Aline,Laranjeiras,-22.93186,-43.19097,Entire home/apt,279,7,10,2020-12-15,0.86,1,79
38378696,Quarto 2 solteiros Recreio Casa Condomínio - Wi-Fi,291377639,José Antônio Pires Do,Recreio dos Bandeirantes,-23.01674,-43.48076,Private room,150,2,3,2019-10-06,0.2,3,81
38378860,Suíte Casal Recreio Casa Condomínio - Wi-Fi,291377639,José Antônio Pires Do,Recreio dos Bandeirantes,-23.01599,-43.48223,Private room,150,2,1,2019-10-06,0.07,3,86
38379963,Triplo - 5 min do metrô  e 10 de Copacabana,32168832,Marcus,Botafogo,-22.95351,-43.18208,Private room,175,1,8,2020-12-22,0.52,11,57
38381931,Apartamento Descolado,292251553,Aluguel,Copacabana,-22.97481,-43.18867,Entire home/apt,257,2,15,2020-11-30,1.18,3,134
38382103,Cozy loft studio in Copacabana next to Ipanema,8758709,Luca,Copacabana,-22.983060000000002,-43.19386,Entire home/apt,303,2,6,2020-11-23,0.59,1,305
38383509,Delícia de vista em Copacabana,292251553,Aluguel,Copacabana,-22.98405,-43.19043,Entire home/apt,243,2,21,2020-12-07,1.54,3,123
38383709,Espaço Alayde,87814185,Ana Maria,Copacabana,-22.9779,-43.19042,Private room,170,1,2,2019-10-06,0.13,2,5
38388088,Conforto em Copacabana,23417182,Jairo,Copacabana,-22.968329999999998,-43.186859999999996,Private room,93,1,4,2020-02-20,0.35,1,267
38389597,Small Copacabana apartment 2 min from beach,108631619,Arilton Dutra,Leme,-22.96323,-43.16937,Private room,74,1,3,2019-12-20,0.22,2,0
38390317,Grand Midas Rio Suítes prox Rio Centro e Parq Olím,85482028,Marjana,Jacarepaguá,-22.96409,-43.40076,Entire home/apt,271,2,39,2020-12-13,2.61,1,7
38390997,Praça Seca com farta condução e lazer.,109719581,Paulo,Praça Seca,-22.89723,-43.35052,Private room,70,1,1,2019-10-05,0.07,1,364
38399574,Come fall in love with Rio,285077915,Gisela Maria,Laranjeiras,-22.936139999999998,-43.18323,Private room,57,1,9,2020-03-09,0.75,4,42
38403367,Linda cobertura com vista para a praia de Ipanema,276327482,Gianni,Ipanema,-22.98566,-43.2107,Entire home/apt,671,1,15,2020-12-06,0.99,1,134
38407278,"Mensal aconchegante Studio, Santa Clara Copacabana",292590334,Fred & Margareth,Copacabana,-22.97156,-43.188390000000005,Entire home/apt,133,3,5,2020-12-02,0.32,12,3
38408005,Imperdível espaço entre Copacabana e Ipanema.,254290289,Maria Da Conceição,Copacabana,-22.98263,-43.19356,Entire home/apt,114,3,32,2020-12-13,2.06,2,129
38408158,Apartamento Praia de Botafogo Conforto e Silêncio,172482654,Evilene,Botafogo,-22.94572,-43.18204,Entire home/apt,573,1,10,2020-06-04,0.69,14,0
38411728,Apartamento próximo à praia da Reserva p 3 pessoas,292666965,Antônio,Barra da Tijuca,-23.005670000000002,-43.43132,Entire home/apt,120,2,1,2019-11-10,0.07,1,76
38412133,De frente para Praia Barra da Tijuca RJ,266331870,Luciana,Barra da Tijuca,-23.010720000000003,-43.3582,Private room,650,4,17,2020-03-12,1.13,1,299
38412384,🛎 ESTADIA PRÓXIMO AO AEROPORTO GIG ✈,257649804,Yasmin,Galeão,-22.81833,-43.22513,Entire home/apt,78,1,22,2020-12-16,2.08,3,113
38412547,"quarto, banheiro e closet",292697009,Rosangela,Ipanema,-22.98356,-43.20004,Private room,257,1,2,2020-01-05,0.13,1,364
38413439,Apartamento estilo familiar com Wi-Fi e garagem.,266505986,Raphael,Camorim,-22.9864,-43.4152,Entire home/apt,120,4,13,2020-03-31,0.86,1,23
38413606,Acomodação na BARRA DA TIJUCA,248186495,Fernanda,Barra da Tijuca,-23.00743,-43.42965,Shared room,214,1,1,2019-11-10,0.07,3,364
38426067,"Quarto de hóspedes no Catete, ótima localização",24337867,Isabella,Catete,-22.92888,-43.17866,Private room,70,1,2,2019-10-07,0.13,2,73
38431423,Ipanema,292324572,Fabio,Ipanema,-22.98284,-43.200790000000005,Entire home/apt,750,5,3,2020-01-26,0.25,1,351
38433723,Casa ampla e aconchegante no Recreio com piscina.,15216381,Márcio,Recreio dos Bandeirantes,-23.00842,-43.45657,Entire home/apt,750,4,2,2020-02-26,0.17,5,298
38435651,"Flat vista deslumbrante, Barra da Tijuca",26940613,Raquel,Barra da Tijuca,-23.01136,-43.3214,Entire home/apt,386,2,33,2020-12-03,2.14,1,125
38437976,"Vista de cinema de Copacabana, floresta, segurança",4317025,João,Botafogo,-22.96013,-43.179590000000005,Entire home/apt,286,3,4,2020-12-13,1.67,1,352
38438310,acomodação adequada para isolamento,148131100,Betania,Botafogo,-22.94681,-43.1834,Entire home/apt,500,30,3,2020-08-05,0.2,5,0
38440210,COPACABANA BEACH !!! ÓTIMA LOCALIZAÇÃO.,12902528,Lilien,Copacabana,-22.97491,-43.18793,Entire home/apt,505,3,1,2019-10-08,0.07,6,0
38446262,"Apartamento 3 Quartos, garagem, Próximo a Metrô.",209280758,Wisley,Cidade Nova,-22.90972,-43.20282,Entire home/apt,119,2,13,2020-03-01,0.86,1,1
38447519,Suite Solteiro Flat RioStay Riocentro_Stay'nRio 1,22240461,Tatiana,Camorim,-22.97618,-43.41302,Hotel room,150,2,9,2020-12-07,0.58,8,308
38449841,3 quartos aconchegantes perto do mar e metro,293110084,Natalie,Copacabana,-22.96501,-43.1777,Private room,350,1,1,2019-09-24,0.07,1,365
38454886,Iluminado Apartamento em Ipanema,27229964,Beatriz,Ipanema,-22.980179999999997,-43.19923,Entire home/apt,573,1,10,2020-07-12,0.65,16,358
38454987,Apartamento em condominio com segurança 24 horas,83092362,Lucia Helena,Anil,-22.94529,-43.333890000000004,Entire home/apt,150,1,1,2019-10-07,0.07,1,362
38455272,Leblon com conforto,15131800,Alexandre,Leblon,-22.98031,-43.2236,Entire home/apt,1738,4,1,2020-02-26,0.1,4,15
38460136,Suíte para solteira Parque Olímpico,250441602,Maria,Barra da Tijuca,-22.973570000000002,-43.383109999999995,Private room,300,2,1,2019-10-07,0.07,2,364
38460479,Suíte para Casal Parque Olímpico Rock In Rio,250441602,Maria,Jacarepaguá,-22.97138,-43.382659999999994,Private room,150,2,2,2019-10-07,0.13,2,364
38461157,Lindo apartamento Copacabana super bem localizado,229432277,Edmir,Copacabana,-22.9643,-43.1796,Entire home/apt,414,2,12,2020-10-18,0.79,1,321
38462986,Suíte confortável com cama king,122927741,Daniel,Jacarepaguá,-22.96936,-43.39806,Private room,230,1,3,2019-11-10,0.2,1,89
38473412,APTO INTEIRO COPACABANA RIO DE JANEIRO,64899556,Adriel,Copacabana,-22.96794,-43.1826,Entire home/apt,150,2,12,2020-02-16,0.77,1,0
38473996,Apartamento aconchegante em excelente localização!,196399972,Rodolfo Augusto,Pechincha,-22.93306,-43.35298,Entire home/apt,150,2,2,2019-10-06,0.13,1,87
38477559,Apêzinho no leblon!,67992537,Helena,Leblon,-22.98081,-43.2248,Private room,99,2,7,2020-09-10,0.46,1,79
38478010,Vista deslumbrante com barulho das ondas do mar,293364223,Anna Luiza,Vidigal,-22.99297,-43.234840000000005,Entire home/apt,657,3,1,2020-02-27,0.1,1,88
38479402,Otima suite de hotel em Copacabana,47504193,Raniero,Copacabana,-22.96108,-43.17487,Entire home/apt,156,2,22,2020-12-14,1.41,2,326
38479655,Studio estilo rustico com varandinha em Copacabana para ate 5 pessoas!,74463624,Mozart,Copacabana,-22.96293,-43.175,Entire home/apt,1139,1,1,2020-08-20,0.24,53,182
38481093,Apto Lindo Pontal Oceânico - infraestrutura total,10438412,Camila,Recreio dos Bandeirantes,-23.02382,-43.510329999999996,Entire home/apt,214,2,9,2020-01-21,0.6,1,263
38482420,Ipanema Nabuco Beach,105109240,Hugo,Ipanema,-22.98617,-43.19325,Entire home/apt,464,10,5,2020-12-15,0.33,1,177
38484439,Silencioso 2 quartos e sala à 3 min. da praia,83676207,Fernando,Copacabana,-22.98368,-43.192890000000006,Entire home/apt,313,4,3,2020-02-25,0.2,1,146
38487844,Copacabana.Unforgettable moments.5 min from Beach.,293489790,Jomar Machado,Copacabana,-22.96504,-43.173770000000005,Entire home/apt,300,3,1,2020-02-22,0.1,1,85
38488722,Apartamento Aconchegante.,290209715,Jessica,Camorim,-22.98452,-43.41321,Private room,350,2,1,2019-09-17,0.06,1,89
38492710,Barra de guaratiba Beach,245839631,Francisco,Guaratiba,-23.062260000000002,-43.566359999999996,Entire home/apt,66,1,16,2020-12-13,1.32,2,351
38493937,Chalé na Serra em Guaratiba Rio de Janeiro,106134540,Sergio,Guaratiba,-23.00384,-43.53635,Entire home/apt,180,1,9,2020-12-14,0.61,1,67
38496424,Um espaço família. Viva momentos inesquecíveis!,251719974,Copacabana,Copacabana,-22.96583,-43.1853,Private room,350,3,1,2019-10-08,0.07,6,365
38497292,Umespaçofamília.Venhaviver momentos inesquecíveis!,251719974,Copacabana,Copacabana,-22.96792,-43.18607,Private room,325,3,1,2020-02-25,0.1,6,365
38497556,Venha viver momentos inesquecíveis!,251719974,Copacabana,Copacabana,-22.96647,-43.18483,Private room,200,3,1,2019-10-06,0.07,6,364
38498682,Suíte em condomínio fechado perto do Rio centro.,270077658,Enzo,Jacarepaguá,-22.9701,-43.41388,Private room,200,1,3,2019-10-07,0.2,1,90
38504030,Beautiful apartment near the beach of Copacabana,293038593,Eliana,Copacabana,-22.981720000000003,-43.19101,Entire home/apt,702,2,3,2020-02-24,0.2,1,364
38506458,Último Andar Exclusivo | Vista Mar 180 Graus,22003613,Walter,Barra da Tijuca,-23.00165,-43.393,Entire home/apt,1143,3,10,2020-12-11,0.66,1,137
38506675,Copacabana para temporada vista mar fogos Revelion,17590882,Patricia,Copacabana,-22.959770000000002,-43.17496,Entire home/apt,584,2,1,2019-09-18,0.06,2,359
38508610,"E5TRELAS FULL CONDOMINIUM, CONDOMÍNIO 5 ESTRELAS",293661232,Eriston,Jacarepaguá,-22.96912,-43.39124,Entire home/apt,220,2,1,2019-10-07,0.07,1,1
38509433,Quarto Maravilhoso em Copacabana  - 3 min Praia,278237237,Sandra,Copacabana,-22.96912,-43.184309999999996,Private room,214,2,3,2020-02-28,0.28,2,172
38510016,Quarto confortável perto de tudo 2,10649149,Edna,Flamengo,-22.94174,-43.175990000000006,Private room,131,1,2,2020-01-13,0.17,3,23
38511149,EXCELENTE APARTAMENTO LUAR DO PONTAL RECREIO,293685879,Marcus Vinicius,Recreio dos Bandeirantes,-23.022070000000003,-43.50953,Entire home/apt,250,2,2,2019-10-31,0.13,1,358
38514359,APARTAMENTO GRANDE COM VISTA P PRAIA DE COPACABANA,273150158,Alessandra,Copacabana,-22.96462,-43.17504,Entire home/apt,843,3,1,2019-10-08,0.07,1,364
38515738,"RIO CENTRO, PARQUE OLÍMPICO, JEUNESSE ARENA,PROJAC",178970340,Verónica,Jacarepaguá,-22.96954,-43.424279999999996,Entire home/apt,200,7,1,2019-09-21,0.07,1,357
38517985,Lumiar da Tijuca,293743882,Áurea,Tijuca,-22.9199,-43.230909999999994,Entire home/apt,200,1,9,2020-12-08,0.61,1,353
38521884,Apt. próximo da praia (Posto 10) e do shopping,287637640,Carlos Eduardo,Recreio dos Bandeirantes,-23.02289,-43.464529999999996,Entire home/apt,150,2,32,2020-12-14,2.12,1,0
38522435,Acomodação ao lado do Rio Centro / Parque Olímpico,282970956,Flavia,Camorim,-22.97992,-43.413129999999995,Entire home/apt,400,1,2,2019-10-06,0.13,1,90
38523037,Apt frente HSBC /Jeunesse Arena.15 min carro praia,234421450,Marcela,Jacarepaguá,-22.97042,-43.39387,Entire home/apt,450,2,2,2020-12-07,0.17,1,357
38524437,SUITE CAMA QUEEN LUXO - GUEST HOUSE JACAREPAGUA,159291214,Fabio,Anil,-22.949360000000002,-43.33142,Private room,300,2,1,2019-10-06,0.07,1,179
38526498,Apto com 2 quartos ao lado do Riocentro - Barra,293835603,Cristiane,Camorim,-22.97878,-43.41603,Entire home/apt,200,3,1,2019-10-08,0.07,1,80
38533553,Ipanema! Sea view & Subway & Style,2551249,Marcela,Ipanema,-22.983829999999998,-43.195879999999995,Entire home/apt,1000,1,1,2019-12-31,0.08,2,264
38538620,Apart-Hotel Villa Del Sol Residences  223,11504031,Valdene,Recreio dos Bandeirantes,-23.03047,-43.47603,Entire home/apt,457,2,2,2020-11-21,0.18,18,60
38538722,Apart-Hotel Villa Del Sol Residences  109,11504031,Valdene,Recreio dos Bandeirantes,-23.03054,-43.47603,Entire home/apt,557,2,3,2020-12-08,1.8,18,48
38538740,Apart-Hotel Villa Del Sol Residences  712,11504031,Valdene,Recreio dos Bandeirantes,-23.03054,-43.47603,Entire home/apt,557,2,4,2020-11-22,0.4,18,78
38538889,Na frente do Rock in Rio aproveite o conforto,80241708,Joaquim,Jacarepaguá,-22.972739999999998,-43.394709999999996,Entire home/apt,550,2,1,2019-11-10,0.07,3,363
38539358,Stylish Apartment with outstanding view over Rio,21212925,Heikki,Santa Teresa,-22.91733,-43.18308,Entire home/apt,1500,2,2,2020-03-01,0.13,1,179
38539930,Rio Spot Homes C049.,13580277,Marcio,Barra da Tijuca,-23.00989,-43.32667,Entire home/apt,1962,1,2,2020-10-26,0.27,54,43
38543366,Copacabana perto da praia,293997286,Jozina Gabriela De Barros,Copacabana,-22.97375,-43.19255,Entire home/apt,400,5,1,2020-02-26,0.1,1,362
38543533,Apartamento no Flamengo/Catete,4768399,Daniel,Catete,-22.926779999999997,-43.17675,Entire home/apt,90,7,1,2020-02-02,0.09,2,0
38550188,Ótimo apt bem localizado em Copacabana,57764091,Edvânia,Copacabana,-22.96844,-43.1848,Private room,130,7,1,2020-03-07,0.1,1,66
38550649,"Copacabana, princesinha do mar.",294123338,Wanessa,Copacabana,-22.969170000000002,-43.18015,Entire home/apt,379,2,3,2019-12-16,0.2,1,127
38551024,Joy's Low Cost Beach Studio,13774515,Joyce,Copacabana,-22.97821,-43.1906,Entire home/apt,241,3,12,2020-03-19,0.8,2,356
38551396,Grey House,294141241,Rose,Jardim Sulacap,-22.89086,-43.40036,Shared room,173,1,4,2020-01-01,0.27,1,90
38551926,Quarto 2 em Pousada Nutri Luz,177917831,Catia,Vargem Grande,-22.964129999999997,-43.47609,Shared room,200,1,2,2019-10-06,0.13,3,365
38552319,LEBLON QUADRA DA PRAIA 3 Quartos,532498,Luis,Leblon,-22.98722,-43.227129999999995,Entire home/apt,700,2,4,2020-09-08,0.27,45,174
38563398,Mensal ou diária  Quarto e sala Vista mar !,292590334,Fred & Margareth,Copacabana,-22.96931,-43.18483,Entire home/apt,554,3,1,2020-01-12,0.09,12,12
38571173,Dois quartos há 1 quadra da praia de Copacabana,1500426,Cristyna  Rio,Copacabana,-22.98219,-43.19078,Entire home/apt,993,3,2,2020-02-26,0.13,48,270
38574590,PARQUE OLÍMPICO - Apartamento 3 Quartos,294322334,Caio,Jacarepaguá,-22.97201,-43.39614,Entire home/apt,294,2,2,2020-02-25,0.17,1,174
38575162,- COPACABANA Beach - 50 mts da praia - 140 mts,41399241,Bruno,Copacabana,-22.96546,-43.1781,Entire home/apt,772,2,1,2020-10-15,0.42,1,218
38575164,Quarto indivídual com lavabo em Santa Teresa,10553239,Cris,Centro,-22.91145,-43.19416,Private room,60,2,4,2020-11-22,0.26,1,321
38575672,"Casa com dois quartos, 1 de casal e 1 de solteiro.",14600643,Lucas,Jardim Guanabara,-22.8083,-43.21225,Private room,149,2,9,2020-10-29,0.59,1,354
38577365,Quarto para 2 no melhor de Botafogo,15876147,Luciana,Botafogo,-22.95397,-43.19301,Private room,175,2,4,2020-02-25,0.27,1,180
38577629,Aconchegante apartamento em Copacabana,291571396,Eliane,Copacabana,-22.962310000000002,-43.17628,Entire home/apt,140,3,15,2020-12-14,1.24,2,141
38580242,All in Rio ((VP-802)),1381764,All In Rio - Fabio,Ipanema,-22.98444,-43.20666,Entire home/apt,1516,1,10,2020-10-13,0.66,38,331
38581467,Apartamento Mobiliado Completo - Rock in Rio,294401893,Felipe,Camorim,-22.974610000000002,-43.41558,Entire home/apt,902,1,1,2019-09-26,0.07,1,364
38582570,Apartamento com VISTA para o mar e VARANDA.,294410547,Gustavo,Vidigal,-22.99464,-43.23571,Entire home/apt,250,6,2,2020-02-26,0.17,1,180
38582923,Apartamento Arpoador,231673353,Surama,Copacabana,-22.983610000000002,-43.19052,Private room,240,1,4,2020-02-26,0.26,1,363
38583996,Modern Ipanema studio/Sala quarto ultra moderno,16398199,Pedro,Ipanema,-22.983439999999998,-43.19566,Entire home/apt,639,2,3,2020-03-01,0.2,2,51
38595005,Total segurança no coração de Copacabana,6347514,Nize,Copacabana,-22.97489,-43.18683,Private room,259,4,1,2020-01-02,0.08,2,72
38596187,"Apartamento próx ao metrô, sambódromo e Lapa!",234760264,Tamara,Centro,-22.908179999999998,-43.188309999999994,Private room,90,3,1,2020-02-26,0.1,1,338
38596526,Stúdio de vista incrível na Glória prox metrô/lapa,227699994,Alexandra,Catete,-22.92325,-43.179159999999996,Entire home/apt,136,4,7,2020-06-11,0.52,1,172
38597739,Ótimo quarto localizado próximo à praça Saens Pena,94604534,Andrea,Tijuca,-22.92125,-43.22926,Private room,168,1,2,2020-01-04,0.13,2,358
38601190,Apt/Estacionamento. Vila Militar/UNIFA a 15min,218304025,Vanessa,Honório Gurgel,-22.84741,-43.357859999999995,Entire home/apt,200,1,37,2020-12-20,2.86,1,293
38601252,Quarto por temporada,195373855,Cecilia,Copacabana,-22.96535,-43.19148,Private room,900,4,2,2020-01-04,0.15,1,365
38601707,Quarto confortável - Tijuca Somente Não Fumantes,5742087,Bet,Tijuca,-22.92759,-43.22592,Private room,248,1,2,2020-02-25,0.13,8,359
38601901,Mountain view newly  luxury  in Reserva Jardim,294519367,Herman,Jacarepaguá,-22.96642,-43.38466,Entire home/apt,426,2,5,2019-11-10,0.33,1,267
38603252,Otimo Apartamento na Barra da Tijuca,294676077,Rosangela,Barra da Tijuca,-23.00333,-43.347770000000004,Entire home/apt,700,2,2,2019-10-06,0.13,1,175
38604362,Quarto Aconchegante na Barata Ribeiro,294748728,Nádia,Copacabana,-22.96409,-43.18046,Private room,82,2,10,2020-11-17,0.68,1,70
38608272,APARTAMENTO PRÓXIMO À PRAIA E AO ROCK IN RIO,213212040,Adriano,Gardênia Azul,-22.95715,-43.349909999999994,Entire home/apt,600,2,4,2019-11-17,0.27,1,266
38613685,"All-new Luxurious, Modern Apt in Copacabana Beach",25571291,Ricardo,Copacabana,-22.98112,-43.19102,Entire home/apt,766,3,38,2020-12-21,2.53,1,252
38617908,Verdant club prox. ao Riocentro e Jeunesse arena .,294897013,Anderson,Jacarepaguá,-22.97103,-43.424009999999996,Entire home/apt,600,3,1,2019-10-07,0.07,1,364
38618271,apartamento lindo em Copacabana para temporada,229302695,Laryssa,Copacabana,-22.9666,-43.17756,Entire home/apt,700,7,1,2019-12-31,0.08,2,88
38622589,Acolhedor e silencioso ap. no centro do Rio,49687354,Tamara,Centro,-22.910970000000002,-43.19045,Entire home/apt,94,5,4,2020-03-05,0.33,1,91
38622843,Apart-Hotel Villa Del Sol Residences  412,11504031,Valdene,Recreio dos Bandeirantes,-23.03075,-43.47592,Entire home/apt,557,2,6,2020-11-23,0.56,18,82
38626173,7-parque olimpico/ rio centro/ barra/projac,145036386,Amanda,Jacarepaguá,-22.97205,-43.41075,Shared room,150,1,1,2019-10-06,0.07,8,300
